,gene,transcript,protein_change,score,pvalue,qvalue,info
409,NR1I3,ENST00000367980,.,.,3.976960766,0.002613058,.
410,TROAP,ENST00000257909,.,.,3.973720735,0.00262622,.
411,CREBBP,ENST00000262367,.,.,3.970925729,0.002636761,.
412,HDAC5,ENST00000225983,.,.,3.966549014,0.002657019,.
413,RPL10,ENST00000424325,.,.,3.959492159,0.002694022,.
414,CSNK2A2,ENST00000262506,.,.,3.956882039,0.002703732,.
415,NCOA2,ENST00000452400,.,.,3.94860203,0.002749149,.
416,TAS2R3,ENST00000247879,.,.,3.947240096,0.002751171,.
417,MYOM1,ENST00000356443,.,.,3.932998469,0.002836083,.
418,EML1,ENST00000334192,.,.,3.929201216,0.002848698,.
419,PTGER4,ENST00000302472,.,.,3.928998035,0.002848698,.
420,DCTN1,ENST00000361874,.,.,3.923243222,0.00287984,.
421,ACTC1,ENST00000290378,.,.,3.919275539,0.002899384,.
422,CRTC3,ENST00000268184,.,.,3.916720833,0.002905922,.
423,MORC3,ENST00000400485,.,.,3.916243825,0.002905922,.
424,AR,ENST00000374690,.,.,3.914516408,0.002910639,.
425,TH,ENST00000381178,.,.,3.912722342,0.002915827,.
426,ITGAE,ENST00000263087,.,.,3.907169207,0.002945221,.
427,KIAA0355,ENST00000299505,.,.,3.906332096,0.002945221,.
428,HCLS1,ENST00000314583,.,.,3.902765524,0.002952292,.
429,PLA2G4A,ENST00000367466,.,.,3.902257143,0.002952292,.
430,TWF2,ENST00000305533,.,.,3.904091552,0.002952292,.
431,KIF1C,ENST00000320785,.,.,3.892132931,0.003014929,.
432,DDX42,ENST00000578681,.,.,3.876641727,0.003117196,.
433,AHSG,ENST00000411641,.,.,3.873510823,0.003132515,.
434,SLC12A2,ENST00000262461,.,.,3.870822408,0.00314472,.
435,DDX21,ENST00000354185,.,.,3.863932217,0.003187682,.
436,ZFR,ENST00000265069,.,.,3.857938987,0.003224581,.
437,CYFIP2,ENST00000521420,.,.,3.855866568,0.003232608,.
438,RRAGB,ENST00000262850,.,.,3.852402189,0.003251075,.
439,SNRPA1,ENST00000254193,.,.,3.849245999,0.003267345,.
440,CDK6,ENST00000265734,.,.,3.847208337,0.003275268,.
441,GFPT1,ENST00000357308,.,.,3.843138431,0.003298625,.
442,HRC,ENST00000252825,.,.,3.8329979,0.003368931,.
443,PHKG1,ENST00000452681,.,.,3.83177195,0.003370845,.
444,POLRMT,ENST00000588649,.,.,3.828868149,0.003385833,.
445,H3F3A,ENST00000366813,.,.,3.827128668,0.0033918,.
446,PNISR,ENST00000369239,.,.,3.820027979,0.003439998,.
447,NUCB1,ENST00000405315,.,.,3.818481098,0.003444567,.
448,MYH11,ENST00000396324,.,.,3.815211483,0.003462868,.
449,NDRG1,ENST00000414097,.,.,3.812946666,0.003473238,.
450,IFNA13,ENST00000449498,.,.,3.809656329,0.003491892,.
451,PLCL1,ENST00000428675,.,.,3.805721867,0.003515875,.
452,DHX38,ENST00000268482,.,.,3.804413094,0.003518701,.
453,PPIP5K2,ENST00000321521,.,.,3.799780363,0.003548604,.
454,FAM83B,ENST00000306858,.,.,3.797558534,0.003558965,.
455,MARVELD2,ENST00000325631,.,.,3.795698515,0.003566402,.
456,ARHGEF17,ENST00000263674,.,.,3.793508312,0.00357659,.
457,PKHD1L1,ENST00000378402,.,.,3.790148458,0.003596498,.
458,NCKAP5L,ENST00000335999,.,.,3.786765998,0.00359908,.
459,PKP2,ENST00000070846,.,.,3.787807493,0.00359908,.
460,SRRM2,ENST00000301740,.,.,3.786060176,0.00359908,.
461,ZNF787,ENST00000270459,.,.,3.788359886,0.00359908,.
462,CMPK1,ENST00000371873,.,.,3.783749117,0.003610469,.
463,TOP2A,ENST00000423485,.,.,3.774510612,0.003680147,.
464,MARK3,ENST00000429436,.,.,3.756916389,0.003824057,.
465,LAD1,ENST00000391967,.,.,3.751392531,0.003857206,.
466,PSPC1,ENST00000338910,.,.,3.751304021,0.003857206,.
467,NEDD9,ENST00000513989,.,.,3.746466082,0.00389208,.
468,WNK1,ENST00000315939,.,.,3.74289644,0.003915835,.
469,IRAK1,ENST00000369980,.,.,3.728699113,0.004030428,.
470,KIAA0226,ENST00000296343,.,.,3.726681399,0.004030428,.
471,TBC1D15,ENST00000550746,.,.,3.728237421,0.004030428,.
472,TP73,ENST00000378295,.,.,3.72684849,0.004030428,.
473,PDCD6IP,ENST00000457054,.,.,3.722762634,0.00405838,.
474,BMP2K,ENST00000335016,.,.,3.7144678,0.00412793,.
475,CYTIP,ENST00000264192,.,.,3.713207052,0.004131233,.
476,MAP1A,ENST00000300231,.,.,3.711035738,0.004143235,.
477,HBS1L,ENST00000367837,.,.,3.704240158,0.004199771,.
478,FOXO1,ENST00000379561,.,.,3.686074185,0.004370026,.
479,SMARCC2,ENST00000267064,.,.,3.684345578,0.004370116,.
480,ZNF318,ENST00000361428,.,.,3.684255629,0.004370116,.
481,PARK2,ENST00000366898,.,.,3.680854401,0.004395338,.
482,DOT1L,ENST00000398665,.,.,3.675532093,0.004440322,.
483,SHB,ENST00000377707,.,.,3.669781637,0.004490211,.
484,PIK3AP1,ENST00000339364,.,.,3.666397899,0.004516001,.
485,USP10,ENST00000219473,.,.,3.645025785,0.004734037,.
486,ZNF609,ENST00000326648,.,.,3.643994452,0.004735549,.
487,CDR2L,ENST00000337231,.,.,3.639777581,0.004762196,.
488,MORC2,ENST00000215862,.,.,3.640285325,0.004762196,.
489,WWC1,ENST00000521089,.,.,3.637320553,0.004779441,.
490,CAV1,ENST00000341049,.,.,3.631504114,0.004824997,.
491,CCP110,ENST00000381396,.,.,3.631126349,0.004824997,.
492,DBNL,ENST00000468694,.,.,3.629031694,0.004824997,.
493,DYRK1A,ENST00000398960,.,.,3.629943666,0.004824997,.
494,MPP1,ENST00000369534,.,.,3.628473957,0.004824997,.
495,MPP7,ENST00000337532,.,.,3.626167325,0.004824997,.
496,SMEK1,ENST00000554684,.,.,3.62715788,0.004824997,.
497,ZSCAN5A,ENST00000587340,.,.,3.62629118,0.004824997,.
498,SH3PXD2A,ENST00000355946,.,.,3.618773556,0.004898009,.
499,RNF40,ENST00000324685,.,.,3.61047405,0.004982527,.
500,COPB2,ENST00000333188,.,.,3.609182022,0.004987397,.
501,ANXA5,ENST00000296511,.,.,3.606886896,0.004994454,.
502,TUBGCP2,ENST00000543663,.,.,3.606837723,0.004994454,.
503,AFAP1L2,ENST00000304129,.,.,3.603268614,0.005015725,.
504,CCDC120,ENST00000422185,.,.,3.603687796,0.005015725,.
505,ANK3,ENST00000503366,.,.,3.59620559,0.005028265,.
506,ATL3,ENST00000398868,.,.,3.599158584,0.005028265,.
507,DIAPH3,ENST00000400324,.,.,3.601084257,0.005028265,.
508,KCNQ2,ENST00000359125,.,.,3.59634953,0.005028265,.
509,RAF1,ENST00000251849,.,.,3.596783964,0.005028265,.
510,SIK2,ENST00000304987,.,.,3.59877363,0.005028265,.
511,USP34,ENST00000398571,.,.,3.597174534,0.005028265,.
512,ANXA11,ENST00000438331,.,.,3.59021472,0.00508817,.
513,AHNAK2,ENST00000333244,.,.,3.587126683,0.005104577,.
514,MPRIP,ENST00000395811,.,.,3.587603919,0.005104577,.
515,NDFIP2,ENST00000218652,.,.,3.584481163,0.005125814,.
516,KRT79,ENST00000330553,.,.,3.576177057,0.005214661,.
517,MAPK8IP1,ENST00000241014,.,.,3.573772557,0.00523349,.
518,PDS5A,ENST00000303538,.,.,3.571429085,0.005241569,.
519,SPAG9,ENST00000262013,.,.,3.571511126,0.005241569,.
520,AKAP9,ENST00000356239,.,.,3.566037448,0.005288405,.
521,DGKH,ENST00000337343,.,.,3.565898468,0.005288405,.
522,VPS13D,ENST00000358136,.,.,3.563738232,0.005304614,.
523,TLK2,ENST00000346027,.,.,3.562602828,0.005308351,.
524,PRKCH,ENST00000332981,.,.,3.56107367,0.005316927,.
525,HGS,ENST00000329138,.,.,3.556776932,0.005359583,.
526,XKR4,ENST00000327381,.,.,3.555030187,0.005370972,.
527,PRR11,ENST00000262293,.,.,3.549541699,0.005428978,.
528,TMEM200A,ENST00000392429,.,.,3.542546786,0.005506698,.
529,CAMSAP3,ENST00000446248,.,.,3.541521942,0.005509293,.
530,TUBB2A,ENST00000333628,.,.,3.539375178,0.005526167,.
531,ARHGEF2,ENST00000361247,.,.,3.537449259,0.005540294,.
532,SETD5,ENST00000402198,.,.,3.535453215,0.005555374,.
533,HYDIN,ENST00000393567,.,.,3.532466204,0.005583239,.
534,CAP1,ENST00000372797,.,.,3.528579987,0.005622895,.
535,STARD3NL,ENST00000009041,.,.,3.526021791,0.005645561,.
536,BLNK,ENST00000224337,.,.,3.522719627,0.005678058,.
537,LPP,ENST00000312675,.,.,3.521429659,0.005684363,.
538,UTRN,ENST00000367545,.,.,3.520040459,0.005691995,.
539,CDC7,ENST00000428239,.,.,3.517413293,0.005705361,.
540,PIK3R1,ENST00000521381,.,.,3.518117292,0.005705361,.
541,SHROOM1,ENST00000378679,.,.,3.516506842,0.005706733,.
542,PRKG1,ENST00000401604,.,.,3.513746604,0.005732542,.
543,ARL2,ENST00000246747,.,.,3.510067582,0.005770683,.
544,GABRD,ENST00000378585,.,.,3.505396848,0.005822377,.
545,CDK5,ENST00000485972,.,.,3.503359806,0.005828363,.
546,EPB41L2,ENST00000337057,.,.,3.504151824,0.005828363,.
547,MC2R,ENST00000327606,.,.,3.502235391,0.005832809,.
548,FAM169A,ENST00000389156,.,.,3.501192716,0.00583618,.
549,EIF2AK1,ENST00000199389,.,.,3.497938336,0.005869386,.
550,LEMD3,ENST00000308330,.,.,3.493753131,0.005915466,.
551,COPS3,ENST00000268717,.,.,3.489850304,0.005957524,.
552,NUP98,ENST00000324932,.,.,3.489102742,0.005957524,.
553,DST,ENST00000449297,.,.,3.487100972,0.005965781,.
554,RAVER1,ENST00000293677,.,.,3.486933429,0.005965781,.
555,ARHGEF6,ENST00000250617,.,.,3.484120996,0.00599374,.
556,GRIN2C,ENST00000293190,.,.,3.483066106,0.00599753,.
557,CTAGE5,ENST00000396158,.,.,3.479954438,0.00602983,.
558,AHI1,ENST00000367800,.,.,3.470765451,0.006147754,.
559,TNS1,ENST00000171887,.,.,3.465037572,0.006218249,.
560,HKDC1,ENST00000354624,.,.,3.462814207,0.006239024,.
561,DDX39A,ENST00000242776,.,.,3.457896582,0.006298843,.
562,NUP88,ENST00000573584,.,.,3.456616928,0.006306209,.
563,TUBB3,ENST00000315491,.,.,3.455345255,0.006313488,.
564,MCM4,ENST00000262105,.,.,3.452945856,0.006337229,.
565,MAGED2,ENST00000375068,.,.,3.451370549,0.00634902,.
566,NEDD8,ENST00000250495,.,.,3.443815043,0.006449048,.
567,KIF3B,ENST00000375712,.,.,3.442355941,0.006459359,.
568,AGAP3,ENST00000397238,.,.,3.435945964,0.006543882,.
569,CEP250,ENST00000397527,.,.,3.43097625,0.006607583,.
570,PBX2,ENST00000375050,.,.,3.42880282,0.006629103,.
571,PSMC2,ENST00000435765,.,.,3.427507156,0.006637286,.
572,EPC1,ENST00000263062,.,.,3.426178618,0.006646002,.
573,RBM7,ENST00000540163,.,.,3.417481409,0.006768624,.
574,HIST1H2AM,ENST00000359611,.,.,3.416205287,0.006776736,.
575,GOLGA2,ENST00000421699,.,.,3.414932881,0.00678482,.
576,GOT1,ENST00000370508,.,.,3.407705505,0.006886719,.
577,TICRR,ENST00000268138,.,.,3.40507534,0.006916566,.
578,DRAM2,ENST00000286692,.,.,3.398518673,0.007009652,.
579,COX5B,ENST00000258424,.,.,3.397221133,0.007018504,.
580,GABRB1,ENST00000295454,.,.,3.395782084,0.007029679,.
581,CLSPN,ENST00000318121,.,.,3.393312517,0.007057619,.
582,GIPC2,ENST00000370759,.,.,3.390268452,0.00709507,.
583,CHD5,ENST00000262450,.,.,3.385890593,0.007154681,.
584,SECISBP2L,ENST00000559471,.,.,3.38468202,0.007162355,.
585,NCKAP1,ENST00000360982,.,.,3.381559594,0.007201724,.
586,MTSS1,ENST00000518547,.,.,3.379002098,0.007231918,.
587,ASGR1,ENST00000269299,.,.,3.375760798,0.007251172,.
588,BEST1,ENST00000449131,.,.,3.375633485,0.007251172,.
589,POP1,ENST00000401707,.,.,3.376255594,0.007251172,.
590,TSC22D3,ENST00000372383,.,.,3.374386833,0.007259712,.
591,GRB10,ENST00000398812,.,.,3.36426393,0.007418363,.
592,CKM,ENST00000221476,.,.,3.363393953,0.007420703,.
593,STK10,ENST00000176763,.,.,3.357900733,0.007502509,.
594,HIST1H2AA,ENST00000297012,.,.,3.349781961,0.007606418,.
595,KCNQ3,ENST00000388996,.,.,3.349041931,0.007606418,.
596,NCF1,ENST00000289473,.,.,3.349012335,0.007606418,.
597,QRICH1,ENST00000395443,.,.,3.349536382,0.007606418,.
598,MYL12A,ENST00000217652,.,.,3.345439104,0.007630977,.
599,PRR12,ENST00000418929,.,.,3.34602373,0.007630977,.
600,ZSCAN29,ENST00000396976,.,.,3.345568729,0.007630977,.
601,CD74,ENST00000009530,.,.,3.341339256,0.00769056,.
602,TRIM16L,ENST00000449552,.,.,3.340336039,0.007695562,.
603,FOXN2,ENST00000340553,.,.,3.33638465,0.007740227,.
604,MAEA,ENST00000303400,.,.,3.336786682,0.007740227,.
605,DHX30,ENST00000445061,.,.,3.334580341,0.007759625,.
606,PCDHA6,ENST00000529310,.,.,3.328737919,0.007851761,.
607,ANAPC1,ENST00000341068,.,.,3.327480802,0.007861571,.
608,SLAIN2,ENST00000264313,.,.,3.324438389,0.007903838,.
609,GOLGB1,ENST00000393667,.,.,3.321302352,0.007938376,.
610,MARK1,ENST00000366917,.,.,3.321120828,0.007938376,.
611,EYA4,ENST00000367895,.,.,3.317179158,0.007997664,.
612,FUBP1,ENST00000370768,.,.,3.311395868,0.008081839,.
613,MAPKAPK3,ENST00000446044,.,.,3.311215138,0.008081839,.
614,MYH7,ENST00000355349,.,.,3.309881338,0.008093516,.
615,PARP1,ENST00000366794,.,.,3.30241918,0.008220416,.
616,CYP2E1,ENST00000463117,.,.,3.300331362,0.008246643,.
617,SCAF4,ENST00000286835,.,.,3.296222538,0.008311563,.
618,MAPK10,ENST00000359221,.,.,3.292651374,0.0083463,.
619,MKL1,ENST00000355630,.,.,3.292585104,0.0083463,.
620,SRSF6,ENST00000244020,.,.,3.292308124,0.0083463,.
621,COPS6,ENST00000303904,.,.,3.284879792,0.00846303,.
622,SPEG,ENST00000312358,.,.,3.285060575,0.00846303,.
623,CHST1,ENST00000308064,.,.,3.282163992,0.00850247,.
624,CEBPZ,ENST00000234170,.,.,3.277700653,0.008576558,.
625,HIST1H1B,ENST00000331442,.,.,3.274838093,0.008619484,.
626,PRKD1,ENST00000331968,.,.,3.273639677,0.008629517,.
627,PER1,ENST00000317276,.,.,3.272420469,0.008639997,.
628,FHL2,ENST00000358129,.,.,3.269897997,0.00867651,.
629,MYCBP2,ENST00000544440,.,.,3.269128625,0.008678098,.
630,TGFBR2,ENST00000359013,.,.,3.268147669,0.008683937,.
631,GMFB,ENST00000358056,.,.,3.26333379,0.008766835,.
632,HNRNPUL2,ENST00000301785,.,.,3.261351043,0.008793038,.
633,MSH6,ENST00000234420,.,.,3.260649462,0.008793363,.
634,AMOTL1,ENST00000433060,.,.,3.258207357,0.008829023,.
635,SIPA1L2,ENST00000366630,.,.,3.254539752,0.008889899,.
636,NUSAP1,ENST00000559596,.,.,3.251492232,0.008938446,.
637,LRMP,ENST00000354454,.,.,3.244389689,0.009071588,.
638,RAB11FIP1,ENST00000330843,.,.,3.242941019,0.009087655,.
639,EIF5,ENST00000216554,.,.,3.241973612,0.00909369,.
640,HNRNPAB,ENST00000358344,.,.,3.236335271,0.009198148,.
641,ARHGAP29,ENST00000260526,.,.,3.230041764,0.009317876,.
642,HSP90B1,ENST00000299767,.,.,3.227338374,0.009361477,.
643,TANC2,ENST00000424789,.,.,3.22601296,0.00937551,.
644,CASS4,ENST00000371336,.,.,3.225128932,0.009380048,.
645,TERF1,ENST00000276603,.,.,3.2225953,0.009420325,.
646,IL1RL1,ENST00000233954,.,.,3.2218584,0.009421738,.
647,DYNC1H1,ENST00000360184,.,.,3.216626145,0.009491923,.
648,ESCO1,ENST00000269214,.,.,3.217487013,0.009491923,.
649,TRPC6,ENST00000344327,.,.,3.216920164,0.009491923,.
650,PTDSS1,ENST00000517309,.,.,3.214616417,0.009521301,.
651,CDK5RAP2,ENST00000349780,.,.,3.207554116,0.009662555,.
652,LEMD2,ENST00000293760,.,.,3.205282557,0.009698353,.
653,ZZZ3,ENST00000370801,.,.,3.200107704,0.009799598,.
654,KAT7,ENST00000259021,.,.,3.195053439,0.009884084,.
655,TBC1D5,ENST00000446818,.,.,3.195575406,0.009884084,.
656,CHRNA3,ENST00000326828,.,.,3.1904214,0.009974863,.
657,RREB1,ENST00000379938,.,.,3.188300959,0.009997709,.
658,SPAG1,ENST00000388798,.,.,3.187524115,0.009997709,.
659,STAT5B,ENST00000293328,.,.,3.187449268,0.009997709,.
660,GABRA3,ENST00000370314,.,.,3.186584962,0.010002471,.
661,KCND3,ENST00000315987,.,.,3.176550638,0.010220804,.
662,DHX9,ENST00000367549,.,.,3.174448492,0.010254906,.
663,HPS3,ENST00000296051,.,.,3.17130761,0.010313784,.
664,PGR,ENST00000325455,.,.,3.169631113,0.010338105,.
665,SRPK1,ENST00000373825,.,.,3.16491618,0.010435261,.
666,PER2,ENST00000254657,.,.,3.16245463,0.01047416,.
667,PSME2,ENST00000216802,.,.,3.161998027,0.01047416,.
668,IRF2BP2,ENST00000366609,.,.,3.15772695,0.010561866,.
669,COBLL1,ENST00000342193,.,.,3.151633388,0.010673898,.
670,FAM208A,ENST00000493960,.,.,3.151224117,0.010673898,.
671,HIST2H2AC,ENST00000331380,.,.,3.150555594,0.010673898,.
672,PTBP1,ENST00000356948,.,.,3.150968376,0.010673898,.
673,LRBA,ENST00000357115,.,.,3.147149485,0.010732309,.
674,7-Sep,ENST00000399034,.,.,3.14689675,0.010732309,.
675,AP1AR,ENST00000274000,.,.,3.143642954,0.010797024,.
676,TGM1,ENST00000206765,.,.,3.139912694,0.010874076,.
677,FEZ2,ENST00000379245,.,.,3.136519003,0.010943217,.
678,RCOR1,ENST00000262241,.,.,3.135774388,0.010945851,.
679,FKBP4,ENST00000001008,.,.,3.133210823,0.010994462,.
680,ADD1,ENST00000264758,.,.,3.131675055,0.011017208,.
681,EML4,ENST00000318522,.,.,3.128830481,0.011073346,.
682,CRYZ,ENST00000417775,.,.,3.128012234,0.011077985,.
683,SNX25,ENST00000504273,.,.,3.127041164,0.011086551,.
684,KIF9,ENST00000335044,.,.,3.124737498,0.011129243,.
685,CHORDC1,ENST00000320585,.,.,3.120739012,0.011215808,.
686,SMC6,ENST00000448223,.,.,3.118263934,0.011263492,.
687,NF2,ENST00000338641,.,.,3.115280369,0.011303828,.
688,RBMX,ENST00000320676,.,.,3.115427006,0.011303828,.
689,SKP2,ENST00000274255,.,.,3.114819086,0.011303828,.
690,ATF7IP2,ENST00000396560,.,.,3.103638928,0.011581818,.
691,USP20,ENST00000315480,.,.,3.102606992,0.011592594,.
692,LCP2,ENST00000046794,.,.,3.101391471,0.01160831,.
693,AP2B1,ENST00000312678,.,.,3.099494176,0.011642334,.
694,CDK8,ENST00000381527,.,.,3.094627766,0.011739692,.
695,EME1,ENST00000393271,.,.,3.09488489,0.011739692,.
696,MYH13,ENST00000418404,.,.,3.09190753,0.011779606,.
697,SARNP,ENST00000336133,.,.,3.092451054,0.011779606,.
698,SV2A,ENST00000369146,.,.,3.089588102,0.011825743,.
699,EIF4B,ENST00000262056,.,.,3.088419709,0.011830771,.
700,PPP1R1B,ENST00000254079,.,.,3.088162658,0.011830771,.
701,TEAD2,ENST00000598810,.,.,3.087077236,0.011843481,.
702,RHOQ,ENST00000238738,.,.,3.076761462,0.012110914,.
703,ACAT1,ENST00000265838,.,.,3.073957527,0.012156162,.
704,RBBP6,ENST00000319715,.,.,3.073292544,0.012156162,.
705,WHSC1,ENST00000382895,.,.,3.073716893,0.012156162,.
706,IQSEC1,ENST00000273221,.,.,3.070449073,0.012218706,.
707,MYBBP1A,ENST00000381556,.,.,3.068779684,0.01224844,.
708,AP3D1,ENST00000355272,.,.,3.067454609,0.01225126,.
709,GRM5,ENST00000418177,.,.,3.067866127,0.01225126,.
710,YY2,ENST00000429584,.,.,3.063896053,0.012334685,.
711,OTOF,ENST00000272371,.,.,3.062581681,0.012337367,.
712,SORBS2,ENST00000355634,.,.,3.062608513,0.012337367,.
713,RABL2B,ENST00000395593,.,.,3.06197034,0.012337443,.
714,RALB,ENST00000447591,.,.,3.059573901,0.012388359,.
715,TCP1,ENST00000321394,.,.,3.0569794,0.012445183,.
716,HSPA1B,ENST00000375650,.,.,3.053250441,0.012524719,.
717,SNX22,ENST00000325881,.,.,3.05239683,0.012524719,.
718,TNP1,ENST00000236979,.,.,3.05242949,0.012524719,.
719,PTK2,ENST00000340930,.,.,3.051301115,0.012538919,.
720,AURKA,ENST00000395909,.,.,3.049327824,0.012578551,.
721,LAMP1,ENST00000332556,.,.,3.048217161,0.012593294,.
722,BLM,ENST00000355112,.,.,3.043494152,0.012713387,.
723,MAP2K4,ENST00000353533,.,.,3.041635459,0.012725236,.
724,MYOF,ENST00000359263,.,.,3.041291255,0.012725236,.
725,SUGT1,ENST00000343788,.,.,3.041940423,0.012725236,.
726,CTRB2,ENST00000303037,.,.,3.03563093,0.012874441,.
727,BCOR,ENST00000378444,.,.,3.034443681,0.012891951,.
728,NISCH,ENST00000345716,.,.,3.031090902,0.012959739,.
729,RPA1,ENST00000254719,.,.,3.030974603,0.012959739,.
730,PFN1,ENST00000225655,.,.,3.028530093,0.013015062,.
731,MAPKAPK2,ENST00000367103,.,.,3.021501793,0.013209331,.
732,PSMD2,ENST00000310118,.,.,3.017233298,0.013285352,.
733,RCOR2,ENST00000301459,.,.,3.018289955,0.013285352,.
734,ZCCHC8,ENST00000336229,.,.,3.017552406,0.013285352,.
735,BASP1,ENST00000322611,.,.,3.015624174,0.013303702,.
736,GOLGA1,ENST00000373555,.,.,3.014864838,0.013303702,.
737,SMG6,ENST00000263073,.,.,3.014962046,0.013303702,.
738,AKAP13,ENST00000361243,.,.,3.01154189,0.013387743,.
739,RBM6,ENST00000266022,.,.,3.010068416,0.013415089,.
740,MYO6,ENST00000369977,.,.,3.006878607,0.013495746,.
741,THRAP3,ENST00000354618,.,.,3.006102194,0.013501674,.
742,EIF2B1,ENST00000424014,.,.,3.004877748,0.013507223,.
743,PPFIBP1,ENST00000318304,.,.,3.00475469,0.013507223,.
744,ADCY2,ENST00000338316,.,.,3.003519342,0.013527517,.
745,ITGB1,ENST00000396033,.,.,3.002608838,0.013537736,.
746,MYH6,ENST00000405093,.,.,3.000628691,0.013581396,.
747,FILIP1,ENST00000237172,.,.,2.99839515,0.013633173,.
748,RPS15,ENST00000586686,.,.,2.993322444,0.013774931,.
749,PAK7,ENST00000378429,.,.,2.992648812,0.013777919,.
750,IGF2BP1,ENST00000290341,.,.,2.988708086,0.013884994,.
751,ATG16L1,ENST00000392017,.,.,2.985470023,0.013970304,.
752,GGA1,ENST00000343632,.,.,2.982631435,0.014043239,.
753,ZNF813,ENST00000396403,.,.,2.979470278,0.01412707,.
754,ABCC1,ENST00000399410,.,.,2.978272181,0.01412862,.
755,KAT6A,ENST00000396930,.,.,2.978785407,0.01412862,.
756,CD163,ENST00000359156,.,.,2.976846098,0.014155471,.
757,KRT1,ENST00000252244,.,.,2.976300176,0.014155471,.
758,STK17A,ENST00000319357,.,.,2.974709847,0.014188683,.
759,CLTCL1,ENST00000263200,.,.,2.972497921,0.014223652,.
760,PCDHGA3,ENST00000253812,.,.,2.973062992,0.014223652,.
761,SRSF4,ENST00000373795,.,.,2.969909892,0.01427116,.
762,ZFHX3,ENST00000268489,.,.,2.969912939,0.01427116,.
763,ARFIP2,ENST00000254584,.,.,2.968708438,0.014291964,.
764,ESPL1,ENST00000257934,.,.,2.962832977,0.014467693,.
765,KDM3A,ENST00000409556,.,.,2.960548601,0.014525007,.
766,KIF18A,ENST00000263181,.,.,2.958239059,0.014583417,.
767,ARHGAP35,ENST00000404338,.,.,2.954621928,0.014629093,.
768,BPTF,ENST00000306378,.,.,2.955438082,0.014629093,.
769,MYH3,ENST00000583535,.,.,2.955836051,0.014629093,.
770,ZNHIT3,ENST00000225410,.,.,2.954672219,0.014629093,.
771,PALLD,ENST00000505667,.,.,2.953800748,0.014637795,.
772,PSMC4,ENST00000157812,.,.,2.952703578,0.014655837,.
773,KLHDC7A,ENST00000400664,.,.,2.950590995,0.014708275,.
774,KRT32,ENST00000225899,.,.,2.949839492,0.014714737,.
775,NOLC1,ENST00000605788,.,.,2.946363909,0.014813855,.
776,DPYD,ENST00000370192,.,.,2.943542506,0.014891217,.
777,KLHL25,ENST00000337975,.,.,2.940098289,0.01499049,.
778,TELO2,ENST00000262319,.,.,2.93745801,0.015062541,.
779,NLGN4Y,ENST00000355905,.,.,2.935238228,0.015120316,.
780,MARK2,ENST00000402010,.,.,2.932201105,0.015206931,.
781,KDM2B,ENST00000377071,.,.,2.928878317,0.01530413,.
782,LARP7,ENST00000509061,.,.,2.92783396,0.015321384,.
783,MON2,ENST00000393632,.,.,2.924907341,0.015405305,.
784,ERF,ENST00000222329,.,.,2.9217557,0.015497739,.
785,TPX2,ENST00000300403,.,.,2.91778403,0.015620219,.
786,EIF4H,ENST00000265753,.,.,2.916182139,0.01565802,.
787,CORO6,ENST00000345068,.,.,2.914698588,0.01569166,.
788,KIAA1033,ENST00000332180,.,.,2.91176571,0.015767695,.
789,PDE1C,ENST00000396193,.,.,2.911498417,0.015767695,.
790,LEO1,ENST00000299601,.,.,2.908753078,0.015847624,.
791,EPX,ENST00000225371,.,.,2.907158424,0.015885837,.
792,MGST2,ENST00000265498,.,.,2.902106947,0.016024641,.
793,NLRP11,ENST00000443188,.,.,2.901738271,0.016024641,.
794,TEX2,ENST00000258991,.,.,2.901799902,0.016024641,.
795,RBM39,ENST00000253363,.,.,2.898107001,0.016138889,.
796,SETX,ENST00000224140,.,.,2.897376631,0.01614577,.
797,BRCA2,ENST00000544455,.,.,2.896273178,0.016166561,.
798,ARRB2,ENST00000412477,.,.,2.895030667,0.016172347,.
799,RFFL,ENST00000315249,.,.,2.895462849,0.016172347,.
800,SLC4A7,ENST00000295736,.,.,2.892728762,0.016237996,.
801,CA10,ENST00000451037,.,.,2.890865666,0.016267188,.
802,ULK1,ENST00000321867,.,.,2.890939262,0.016267188,.
803,SEMG1,ENST00000372781,.,.,2.889678988,0.01629141,.
804,NDUFS1,ENST00000455934,.,.,2.887861419,0.016339411,.
805,FOXC1,ENST00000380874,.,.,2.887304734,0.016340071,.
806,RHOT1,ENST00000358365,.,.,2.886751161,0.016340638,.
807,EAPP,ENST00000250454,.,.,2.88089776,0.016541869,.
808,RAC1,ENST00000356142,.,.,2.880113214,0.016551295,.
809,ACACA,ENST00000353139,.,.,2.876406696,0.016672549,.
810,PPP1R12A,ENST00000450142,.,.,2.875340041,0.016692939,.
811,ZBTB7A,ENST00000322357,.,.,2.874562264,0.016702267,.
812,ACTG1,ENST00000575842,.,.,2.87371689,0.016702289,.
813,CWC25,ENST00000225428,.,.,2.873493311,0.016702289,.
814,HOOK2,ENST00000397668,.,.,2.871398952,0.016762437,.
